,GBOV_ID,Site,GROUND_DATA_PI,GROUND_DATA_PIs_Email,GBOV_Email,Network,Elevation,IGBP_class,Lat_IS,Lon_IS,TIME_IS,Version,up_flag,down_flag,LAI_Miller_up,LAI_Warren_up,LAIe_Miller_up,LAIe_Warren_up,LAI_Miller_down,LAI_Warren_down,LAIe_Miller_down,LAIe_Warren_down,LAI_Miller_up_err,LAI_Warren_up_err,LAIe_Miller_up_err,LAIe_Warren_up_err,clumping_Miller_up,clumping_Warren_up,LAI_Miller_down_err,LAI_Warren_down_err,LAIe_Miller_down_err,LAIe_Warren_down_err,clumping_Miller_down,clumping_Warren_down,clumping_Miller_up_err,clumping_Warren_up_err,clumping_Miller_down_err,clumping_Warren_down_err
7961,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20180829T000000Z,2.0,0.0,0.0,5.96,4.71,4.88,3.69,0.671,0.51,0.648,0.49,0.15,0.18,0.12,0.18,0.819,0.78,0.028,0.04,0.025,0.04,0.97,0.97,0.029,0.05,0.05,0.1
7962,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20180829T181800Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7963,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20180912T000000Z,2.0,0.0,0.0,5.79,5.13,4.77,4.08,0.189,0.15,0.166,0.134,0.14,0.19,0.12,0.17,0.824,0.79,0.026,0.04,0.021,0.029,0.88,0.88,0.029,0.04,0.17,0.29
7964,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20180912T103400Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7965,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20180928T000000Z,2.0,0.0,8.0,5.09,4.51,4.24,3.64,0.431,0.33,0.401,0.311,0.13,0.17,0.11,0.14,0.832,0.81,0.02,0.024,0.018,0.022,0.93,0.94,0.03,0.04,0.06,0.09
7966,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20180928T062200Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7967,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20181016T000000Z,2.0,0.0,0.0,4.62,4.3,3.83,3.34,0.178,0.156,0.172,0.15,0.12,0.19,0.1,0.17,0.828,0.78,0.011,0.02,0.01,0.018,0.96,0.97,0.031,0.05,0.08,0.17
7968,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20181016T075000Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7969,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20181026T000000Z,2.0,0.0,0.0,4.03,3.83,3.36,3.07,0.411,0.308,0.404,0.303,0.11,0.15,0.09,0.14,0.835,0.8,0.014,0.019,0.013,0.017,0.98,0.98,0.033,0.05,0.05,0.08
7970,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20181026T064500Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7971,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20190326T190000Z,2.0,0.0,0.0,0.862,0.92,0.749,0.72,0.0196,0.023,0.0191,0.023,0.033,0.08,0.026,0.04,0.87,0.78,0.0022,0.004,0.0021,0.004,0.97,0.98,0.04,0.08,0.15,0.27
7972,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20190410T184700Z,2.0,0.0,0.0,0.94,0.88,0.723,0.65,0.0145,0.018,0.0141,0.017,0.05,0.07,0.033,0.04,0.77,0.74,0.0019,0.005,0.0018,0.005,0.97,0.9,0.05,0.07,0.18,0.4
7973,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20190423T185600Z,2.0,0.0,0.0,3.07,2.61,2.29,1.9,0.262,0.22,0.231,0.2,0.12,0.17,0.08,0.11,0.75,0.73,0.027,0.05,0.023,0.04,0.88,0.88,0.04,0.06,0.13,0.27
7974,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20190508T062600Z,2.0,0.0,0.0,6.44,5.35,4.81,3.95,-999.0,-999.0,-999.0,-999.0,0.17,0.22,0.14,0.18,0.747,0.74,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.03,0.04,-999.0,-999.0
7975,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20190522T045400Z,2.0,0.0,0.0,6.75,5.22,5.3,3.97,-999.0,-999.0,-999.0,-999.0,0.17,0.21,0.15,0.15,0.785,0.76,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.029,0.04,-999.0,-999.0
7976,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20190605T045300Z,2.0,0.0,0.0,6.67,5.22,5.39,3.81,-999.0,-999.0,-999.0,-999.0,0.17,0.2,0.15,0.22,0.809,0.73,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.03,0.05,-999.0,-999.0
7977,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20190620T050800Z,2.0,0.0,0.0,6.49,5.41,5.16,4.14,-999.0,-999.0,-999.0,-999.0,0.16,0.21,0.14,0.15,0.795,0.77,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.029,0.04,-999.0,-999.0
7978,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20190702T050200Z,2.0,0.0,0.0,6.28,4.88,5.23,3.71,-999.0,-999.0,-999.0,-999.0,0.15,0.18,0.13,0.19,0.833,0.76,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.029,0.05,-999.0,-999.0
7979,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20190716T050700Z,2.0,0.0,0.0,6.22,4.91,5.22,3.94,-999.0,-999.0,-999.0,-999.0,0.15,0.2,0.13,0.17,0.839,0.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.03,0.05,-999.0,-999.0
7980,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20190731T052500Z,2.0,-999.0,0.0,5.98,5.0,5.01,3.98,-999.0,-999.0,-999.0,-999.0,0.15,0.18,0.13,0.16,0.837,0.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.031,0.04,-999.0,-999.0
7981,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20190814T063900Z,2.0,0.0,0.0,5.77,4.9,4.93,3.95,-999.0,-999.0,-999.0,-999.0,0.14,0.17,0.12,0.16,0.854,0.81,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.029,0.04,-999.0,-999.0
7982,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20190827T131300Z,2.0,0.0,0.0,5.81,4.77,4.97,3.94,-999.0,-999.0,-999.0,-999.0,0.14,0.15,0.12,0.13,0.855,0.83,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.029,0.04,-999.0,-999.0
7983,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20190911T043500Z,2.0,0.0,0.0,5.25,4.19,4.48,3.43,0.326,0.33,0.28,0.25,0.14,0.16,0.11,0.12,0.853,0.82,0.028,0.06,0.022,0.04,0.86,0.78,0.031,0.04,0.1,0.18
7984,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20190925T152800Z,2.0,0.0,8.0,4.01,3.5,3.44,2.78,0.087,0.089,0.083,0.086,0.11,0.18,0.09,0.13,0.857,0.79,0.006,0.01,0.006,0.01,0.96,0.97,0.033,0.06,0.1,0.16
7985,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20191008T131100Z,2.0,0.0,0.0,4.02,3.6,3.42,2.94,0.039,0.042,0.038,0.039,0.11,0.16,0.09,0.12,0.851,0.82,0.004,0.012,0.004,0.009,0.96,0.92,0.033,0.05,0.14,0.32
7986,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20191022T105600Z,2.0,0.0,0.0,3.78,3.62,3.15,2.83,0.08,0.064,0.076,0.06,0.11,0.17,0.09,0.12,0.834,0.78,0.007,0.011,0.006,0.009,0.95,0.95,0.034,0.05,0.12,0.22
7987,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20200311T170700Z,2.0,0.0,0.0,0.859,1.07,0.747,0.86,0.0071,0.009,0.0067,0.0083,0.031,0.08,0.024,0.05,0.87,0.81,0.0014,0.004,0.0012,0.0033,0.95,0.9,0.04,0.07,0.25,0.6
7988,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20200616T184100Z,2.0,0.0,0.0,6.81,5.31,5.34,3.94,0.28,0.23,0.254,0.21,0.16,0.2,0.14,0.16,0.784,0.74,0.025,0.04,0.023,0.04,0.91,0.93,0.028,0.04,0.12,0.24
7989,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20200630T201300Z,2.0,0.0,0.0,6.86,5.35,5.27,3.88,0.74,0.58,0.68,0.54,0.17,0.23,0.14,0.21,0.768,0.72,0.05,0.07,0.04,0.06,0.92,0.93,0.028,0.05,0.08,0.15
7990,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20200715T160900Z,2.0,0.0,8.0,6.54,5.15,5.21,3.94,0.198,0.182,0.188,0.173,0.17,0.18,0.14,0.16,0.797,0.77,0.015,0.026,0.014,0.024,0.95,0.95,0.029,0.04,0.1,0.19
7991,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20200729T161000Z,2.0,0.0,8.0,6.21,4.82,5.06,3.7,0.95,0.72,0.876,0.68,0.16,0.17,0.12,0.16,0.815,0.77,0.04,0.05,0.035,0.04,0.92,0.94,0.029,0.04,0.05,0.09
7992,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20200810T170800Z,2.0,0.0,8.0,6.2,4.95,5.08,3.89,0.437,0.341,0.403,0.326,0.15,0.16,0.13,0.14,0.819,0.79,0.024,0.033,0.021,0.032,0.92,0.96,0.029,0.04,0.07,0.13
7993,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20200826T052600Z,2.0,0.0,8.0,5.77,4.84,4.43,3.43,0.358,0.3,0.33,0.28,0.15,0.2,0.11,0.17,0.769,0.71,0.027,0.04,0.025,0.04,0.92,0.93,0.028,0.04,0.1,0.19
7994,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20200909T042400Z,2.0,0.0,8.0,5.86,4.91,4.59,3.61,0.235,0.212,0.22,0.197,0.17,0.23,0.13,0.22,0.784,0.73,0.016,0.024,0.014,0.021,0.94,0.93,0.032,0.06,0.09,0.14
7995,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20200922T141200Z,2.0,0.0,0.0,5.71,4.45,4.63,3.47,0.286,0.28,0.272,0.245,0.15,0.18,0.12,0.13,0.811,0.78,0.016,0.04,0.014,0.02,0.95,0.89,0.03,0.04,0.07,0.15
7996,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20201006T154000Z,2.0,0.0,8.0,4.92,3.93,3.99,3.08,0.154,0.132,0.147,0.129,0.14,0.15,0.11,0.13,0.81,0.78,0.009,0.011,0.008,0.01,0.96,0.98,0.032,0.04,0.08,0.11
7997,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20201020T030900Z,2.0,0.0,0.0,3.74,3.29,3.05,2.49,0.04,0.037,0.0382,0.035,0.12,0.16,0.1,0.13,0.81,0.76,0.004,0.007,0.0034,0.006,0.96,0.96,0.04,0.05,0.12,0.25
7998,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20210315T183300Z,2.0,0.0,0.0,0.906,1.11,0.796,0.92,0.00162,0.0029,0.00162,0.0029,0.032,0.07,0.027,0.04,0.88,0.83,0.00021,0.0005,0.0002,0.0005,1.0,1.0,0.04,0.06,0.18,0.26
7999,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20210331T171200Z,2.0,0.0,0.0,1.004,1.33,0.875,1.07,0.0139,0.0121,0.0135,0.0119,0.035,0.08,0.029,0.05,0.87,0.81,0.0017,0.0018,0.0016,0.0018,0.97,0.99,0.04,0.06,0.16,0.21
8000,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20210415T180800Z,2.0,0.0,0.0,2.1,2.11,1.72,1.6,0.035,0.03,0.0334,0.029,0.08,0.12,0.06,0.07,0.82,0.76,0.004,0.004,0.0033,0.004,0.96,0.98,0.04,0.05,0.14,0.19
8001,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20210428T175000Z,2.0,0.0,0.0,3.95,3.56,2.91,2.6,0.066,0.06,0.062,0.059,0.14,0.16,0.1,0.12,0.74,0.73,0.006,0.008,0.005,0.007,0.94,0.97,0.04,0.05,0.11,0.17
8002,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20210511T171100Z,2.0,0.0,0.0,5.61,4.53,4.08,3.21,0.126,0.097,0.119,0.094,0.16,0.19,0.12,0.17,0.727,0.71,0.01,0.012,0.009,0.011,0.95,0.97,0.029,0.05,0.1,0.16
8003,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20210524T144900Z,2.0,0.0,0.0,6.71,5.48,5.04,4.14,0.206,0.204,0.197,0.198,0.17,0.19,0.14,0.15,0.751,0.76,0.014,0.021,0.013,0.021,0.95,0.97,0.028,0.04,0.09,0.14
8004,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20210608T162500Z,2.0,0.0,0.0,6.85,5.3,5.42,4.03,0.278,0.26,0.257,0.24,0.17,0.19,0.14,0.2,0.791,0.76,0.026,0.04,0.023,0.04,0.92,0.93,0.028,0.05,0.12,0.2
8005,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20210622T144200Z,2.0,0.0,0.0,6.47,5.26,4.81,3.66,0.71,0.56,0.65,0.53,0.17,0.24,0.14,0.2,0.744,0.7,0.04,0.05,0.04,0.05,0.92,0.94,0.028,0.05,0.08,0.13
8006,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20210707T180900Z,2.0,0.0,0.0,6.59,5.51,4.89,3.83,0.116,0.112,0.11,0.108,0.18,0.28,0.15,0.2,0.742,0.7,0.013,0.019,0.012,0.018,0.95,0.97,0.03,0.05,0.14,0.23
8007,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20210719T190200Z,2.0,2.0,0.0,6.56,5.3,4.81,3.79,0.138,0.138,0.133,0.135,0.19,0.28,0.15,0.2,0.733,0.71,0.009,0.015,0.008,0.015,0.96,0.97,0.031,0.05,0.09,0.15
8008,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20210803T062200Z,2.0,0.0,0.0,6.63,5.39,5.03,4.05,0.067,0.074,0.063,0.069,0.17,0.21,0.15,0.18,0.759,0.75,0.007,0.012,0.007,0.01,0.95,0.93,0.03,0.04,0.14,0.2
8009,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20210818T194000Z,2.0,0.0,0.0,6.11,4.99,4.64,3.65,0.202,0.184,0.197,0.179,0.17,0.24,0.13,0.21,0.759,0.73,0.011,0.019,0.011,0.018,0.97,0.97,0.03,0.06,0.07,0.14
8010,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20210830T180000Z,2.0,0.0,0.0,6.2,4.92,4.65,3.72,0.076,0.073,0.074,0.072,0.18,0.26,0.14,0.17,0.751,0.76,0.005,0.009,0.005,0.009,0.97,0.98,0.032,0.05,0.09,0.17
8011,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20210913T182000Z,2.0,0.0,0.0,5.67,4.55,4.31,3.31,0.082,0.084,0.08,0.083,0.17,0.22,0.13,0.15,0.76,0.73,0.005,0.01,0.005,0.01,0.98,0.98,0.033,0.05,0.09,0.16
8012,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20210927T172700Z,2.0,0.0,0.0,5.4,4.14,4.16,3.15,0.127,0.12,0.122,0.117,0.16,0.19,0.12,0.15,0.77,0.76,0.007,0.012,0.007,0.012,0.96,0.98,0.032,0.05,0.08,0.14
8013,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20211012T171300Z,2.0,0.0,0.0,4.95,3.93,3.72,2.91,0.0424,0.039,0.0411,0.039,0.16,0.18,0.12,0.14,0.751,0.74,0.003,0.005,0.0029,0.005,0.97,0.99,0.035,0.05,0.1,0.18
8014,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20211027T023100Z,2.0,0.0,0.0,3.63,2.96,2.87,2.27,0.0558,0.054,0.0547,0.053,0.12,0.15,0.09,0.1,0.791,0.77,0.003,0.006,0.0029,0.006,0.98,0.99,0.035,0.05,0.07,0.15
8015,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20220315T144200Z,2.0,0.0,8.0,1.0082263824123492,1.2242527995153647,0.8873452371117931,1.0186392334642058,0.0120427675839942,0.0214670133683547,0.0119837128239113,0.0213412367626599,0.02446571416182,0.0552785410803427,0.0202447962719013,0.04003819205353,0.8801051555392472,0.8320497481136628,0.000777802917836,0.0020688928153714,0.0007703773163156,0.0020415366305098,0.9950962467995004,0.9941409359776044,0.0293138203339,0.0498099076154227,0.0906797134840827,0.1349960107203473
8016,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20220330T152800Z,2.0,0.0,8.0,0.9860732077298964,1.021292941281766,0.835693948971052,0.7885795190074695,0.0133669168184121,0.0222353250619202,0.0132888352433105,0.0219807573484923,0.0351628860024992,0.0902827612506653,0.0251761434213935,0.045338238212394,0.8474968617137034,0.7721384209488109,0.0008859298042505,0.0022380878056962,0.0008720932901028,0.0021030196472755,0.9941585949727684,0.9885512034243252,0.0395625697076343,0.0814236317417995,0.0927263833210363,0.1372810693705717
8017,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20220411T144700Z,2.0,0.0,8.0,1.3492603075807643,1.5615418355656772,1.1161101736782684,1.2171479659792623,0.0138281878979417,0.0179499640579265,0.0136336923405696,0.0177407179278794,0.0527874115491373,0.0769908119399614,0.0372683380441585,0.0424412566909828,0.8272015173109655,0.7794526782808504,0.0014891262603848,0.0023452113258733,0.0014456644126533,0.002273148345751,0.9859348485276908,0.9883428106389603,0.0425474667315804,0.0470701434167491,0.1490044624371046,0.1808636595658355
8018,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20220425T121900Z,2.0,2.0,8.0,3.33129742614526,2.8540220607624724,2.3406250997374083,1.993478765562131,0.1077279742462437,0.105182558464077,0.102612343874698,0.1011077478962594,0.1301774048123592,0.1949094802318471,0.0730873682415625,0.1029382465469358,0.702616668619053,0.6984805033460599,0.0084822893818039,0.0135133164303627,0.0078097831184706,0.012029136472256,0.9525134450235512,0.9612596363187976,0.0351452726646558,0.0598021397233341,0.1043093465828769,0.1683178348726325
8019,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20220509T172800Z,2.0,0.0,8.0,5.659261300027698,4.399377728965832,4.136197612783946,3.14782740114125,0.5591996723168882,0.4648184353803123,0.5215079645350688,0.4348902873511168,0.1132090202593989,0.1512355095290719,0.0935572798147191,0.1561920024812741,0.7308723512667109,0.7155165105318688,0.0263514314200636,0.0383984494337544,0.0247476409872286,0.0350729816298671,0.9325970495911516,0.9356132507853128,0.0220693705530785,0.0431913182851941,0.0623690920331465,0.1080154121245103
8020,GBOV_RM7_181,Blandy Experimental Farm,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,183,Deciduous Broadleaf,39.0602607727051,-78.0716400146484,20220526T180000Z,2.0,0.0,8.0,7.200148386700829,5.507342716931831,5.453847039713417,4.085407738172212,0.6812305087314307,0.5441160038870014,0.6196765152754681,0.5062645792798534,0.1059751177067915,0.182213654788816,0.1130111593949858,0.154516723219357,0.7574631447578287,0.7418110599167894,0.0425143952089145,0.0484283297152161,0.0370572338084476,0.0408160820685761,0.9096429289836316,0.9304350095627608,0.0192522062716654,0.0372765082117138,0.0786246205726613,0.1117357889371823
